@id,historic,name,lng,lat
"node/455517684","archaeological_site","villa rustica",8.3123014,48.8405645
"node/455534574","archaeological_site","undefined",0.1354228,40.0787678
"node/457079521","archaeological_site","Site gallo-romain de Montauban",5.5944923,49.6292578
"node/457231920","archaeological_site","Le Jardin aux Moines",-2.2889224,48.0200069
"node/457522016","archaeological_site","Allée Couverte Arc-Boutée de Kerantiec",-3.7229367,47.8168305
"node/458111399","archaeological_site","Campamento romano de Monte Cildá",-3.9545997,43.1655513
"node/458136478","archaeological_site","El Cantón",-4.0009315,43.1588683
"node/458717347","archaeological_site","Rekontruktion einer spätkeltischen Burgmauer",11.0247874,50.0930317
"node/458717668","archaeological_site","Rekonstruktion keltischer Ringwall (Befestigungsanlage)",11.1535327,49.7175628
"node/458879390","archaeological_site","undefined",3.0563774,42.3906618
"node/459485496","archaeological_site","Keltische Vierecksschanze",10.2891964,48.7148348
"node/460380169","archaeological_site","Temple de Mars",5.5586589,46.2233993
"node/461571602","archaeological_site","Keltenschanze",11.4434232,48.4748406
"node/461635698","archaeological_site","Tomba romana (Roman sarcophagus)",11.30542,46.0096081
"node/461809944","archaeological_site","Talaiot Els Antigors",3.056001,39.33004
"node/461834246","archaeological_site","Viereckschanze",11.6261651,48.5491442
"node/461977996","archaeological_site","Hünengräber",9.871261,50.9596163
"node/461982831","archaeological_site","Castellu di Cucuruzzu",9.1268247,41.7246432
"node/461982832","archaeological_site","Capula",9.1321703,41.722082
"node/463604951","archaeological_site","Theutbirg-Basilika",8.4880169,50.5177742
"node/465752734","archaeological_site","Bronzezeitgrab",11.1963171,49.4849699
"node/466485123","archaeological_site","undefined",-2.2029769,51.6790827
"node/466485151","archaeological_site","undefined",-2.2535806,51.6763992
"node/466485174","archaeological_site","undefined",-2.2230249,51.6583527
"node/466485190","archaeological_site","undefined",-2.2634512,51.6771709
"node/466485202","archaeological_site","undefined",-2.2847372,51.6722209
"node/466485311","archaeological_site","undefined",-2.2038352,51.672568
"node/466485327","archaeological_site","undefined",-2.2034919,51.6760756
"node/467084078","archaeological_site","Allée couverte",1.6501833,49.1752656
"node/467560011","archaeological_site","Chamberlains Manor",0.1640233,52.2679042
"node/467560019","archaeological_site","Manor of Brays, medieval (site of)",0.1583242,52.2641642
"node/469073266","archaeological_site","Hertha Denkmal",9.613253,51.3095058
"node/469240295","archaeological_site","Chaussée aux Dinosaures",5.5693925,46.3029466
"node/469264573","archaeological_site","Stone Circle",-3.1100667,52.0289583
"node/470858747","archaeological_site","Plain-an-Gwarry",-5.6806838,50.1245286
"node/470881143","archaeological_site","Bodrifty Iron Age Village",-5.5800349,50.1633519
"node/471025708","archaeological_site","Le Goënidou",-3.8001323,48.4227859
"node/471087183","archaeological_site","undefined",6.3863333,49.8557397
"node/471284094","archaeological_site","Keltische Siedlungsanlage und Befestigung",8.5922064,50.653697
"node/471509074","archaeological_site","Reigate Fort",-0.2007062,51.2539228
"node/471779366","archaeological_site","undefined",9.8184769,52.3729385
"node/472082764","archaeological_site","Camp",-2.4026794,51.4270649
"node/472311641","archaeological_site","Dolmen du Four des Fades",1.6451596,46.0721902
"node/472429105","archaeological_site","Citta' dei basalti",11.2096557,45.600264
"node/472429182","archaeological_site","Cova dels Coloms",4.038945,39.9329176
"node/472429295","archaeological_site","Trepuco",4.2655577,39.8737922
"node/472560769","archaeological_site","Hügelgräber auf dem Kühler",10.0374712,51.8433948
"node/472565014","archaeological_site","Spätkeltischer Friedhof",6.4562092,49.7276482
"node/472623827","archaeological_site","Ruines gallo-romaines",2.6253547,49.2421087
"node/472654860","archaeological_site","Eichendorfplatz",11.6818429,50.0572616
"node/472655785","archaeological_site","Dolmen de la Joselière",-2.0801364,47.1023475
"node/472660896","archaeological_site","alte Kolonnade",11.6785071,50.051612
"node/472670238","archaeological_site","Niehrenheimfelsen",11.6828196,50.0517358
"node/472673333","archaeological_site","Kenmare Stone Circle",-9.5882021,51.8784682
"node/472813649","archaeological_site","Turmhügel Alt-Berneck",11.692878,50.0591428
"node/473127900","archaeological_site","Bennigser Burg",9.6358062,52.2305867
"node/473149586","archaeological_site","Ogham Stone",-9.9441562,51.712994
"node/473153792","archaeological_site","Stone Circle",-9.9289609,51.6538478
"node/473154959","archaeological_site","Ring Fort",-9.9616934,51.6508553
"node/473699103","archaeological_site","Hallstatt-Grab",8.2023887,47.2510198
"node/473720423","archaeological_site","Conjunto Rupestre",-6.7294642,41.1043251
"node/474397149","archaeological_site","Keltenschanze",11.035504,48.3003408
"node/474405979","archaeological_site","Allée couverte de Lesconil",-4.3794789,48.0920025
"node/474655170","archaeological_site","Menhir de Kerloas",-4.6792709,48.4265469
"node/475334777","archaeological_site","Abicada (ruinas romanas)",-8.5969129,37.1514345
"node/476501889","archaeological_site","Cuves à Garum",-4.3126859,48.0912573
"node/476742174","archaeological_site","undefined",-2.9020937,47.5367508
"node/476785438","archaeological_site","römische Grabmale",9.1379399,48.536495
"node/476800747","archaeological_site","Murallas de Vitoria-Gasteiz",-2.6735158,42.8497699
"node/476912456","archaeological_site","Fundstätte am Beilstein",11.0044518,46.8545052
"node/477408270","archaeological_site","Hügelgrab",6.6161678,50.5253064
"node/477969094","archaeological_site","Wünschestein",9.7285096,52.3707399
"node/478705106","archaeological_site","Acqua Fredda",11.3199287,46.1387983
"node/478870755","archaeological_site","Incisioni rupestri",10.6808728,45.5893523
"node/479158785","archaeological_site","Gallibury Hump",-1.3776436,50.6668762
"node/479527975","archaeological_site","undefined",0.135132,40.8188822
"node/479591214","archaeological_site","undefined",-1.8665854,51.998564
"node/479591215","archaeological_site","undefined",-1.8689886,51.9986433
"node/479591219","archaeological_site","undefined",-1.808744,51.9550606
"node/479591220","archaeological_site","undefined",-1.807199,51.9574144
"node/479591229","archaeological_site","undefined",-1.8668428,51.9971636
"node/479591237","archaeological_site","undefined",-1.8931124,51.9722496
"node/479591251","archaeological_site","undefined",-1.8940136,51.9724876
"node/479591258","archaeological_site","undefined",-1.8812682,51.9597431
"node/479591264","archaeological_site","undefined",-1.8810961,51.9604304
"node/479591269","archaeological_site","undefined",-1.8808815,51.9610122
"node/479591273","archaeological_site","undefined",-1.8392042,51.9745193
"node/479591290","archaeological_site","undefined",-1.8322574,51.9358895
"node/479591310","archaeological_site","undefined",-1.8817398,51.9573892
"node/479591323","archaeological_site","undefined",-1.8389093,51.9348576
"node/479591325","archaeological_site","undefined",-1.8391453,51.9341167
"node/479591331","archaeological_site","undefined",-1.8354761,51.9346062
"node/479846992","archaeological_site","Dolmen du Guiligui",-4.7033358,48.5539641
"node/479847018","archaeological_site","Cairn",-4.6926327,48.5747305
"node/481194732","archaeological_site","undefined",-2.0939447,51.7476891
"node/482151737","archaeological_site","undefined",-0.0123572,50.8371298
"node/482222283","archaeological_site","Cimetière mérovingien",4.6413188,46.5782182
"node/482315374","archaeological_site","Cancellone Necropoli Etrusca",11.3288913,42.5694267
"node/484782855","archaeological_site","Keltische Viereckschanze",9.1193818,48.6154321
"node/485018652","archaeological_site","Jungsteinzeitliche Menhiranlage Hirtenwiese",8.727951,49.8726025
"node/485354331","archaeological_site","undefined",-2.1509225,51.7412707
"node/485354334","archaeological_site","undefined",-2.1522399,51.7406194
"node/485354336","archaeological_site","undefined",-2.1521777,51.740025
"node/485354347","archaeological_site","Westwood Long Barrow",-2.0937861,51.7461184
"node/485354349","archaeological_site","Money Tump",-2.1419242,51.7417828
"node/485362399","archaeological_site","Bournes Green Roman Villa",-2.1275216,51.7385487
"node/485362569","archaeological_site","undefined",-2.06592,51.6753627
"node/485590788","archaeological_site","Motte Alde Berg",6.1957749,51.1465082
"node/486125136","archaeological_site","Heunesäulen",9.2075522,49.7043682
"node/486551134","archaeological_site","undefined",-1.8296417,51.195833
"node/486554770","archaeological_site","undefined",-1.8309291,51.1959674
"node/486554781","archaeological_site","undefined",-1.8313239,51.1960105
"node/486554792","archaeological_site","undefined",-1.832105,51.1955479
"node/486554803","archaeological_site","undefined",-1.8318733,51.1961342
"node/486554816","archaeological_site","undefined",-1.832414,51.1956017
"node/486555795","archaeological_site","undefined",-1.8321308,51.1958652
"node/486555805","archaeological_site","undefined",-1.8324226,51.1959029
"node/486555818","archaeological_site","undefined",-1.8326629,51.1961342
"node/486555835","archaeological_site","undefined",-1.8327487,51.1959083
"node/486566327","archaeological_site","Dolmen de Axeitos",-9.0169279,42.600012
"node/486819818","archaeological_site","undefined",-1.7927823,51.8432188
"node/486819820","archaeological_site","undefined",-1.8217507,51.8376005
"node/486819821","archaeological_site","undefined",-1.8501607,51.842771
"node/486819822","archaeological_site","undefined",-1.8770686,51.8414453
"node/486851492","archaeological_site","undefined",-1.9031302,51.87466
"node/486851500","archaeological_site","undefined",-1.9399601,51.8848103
"node/486851519","archaeological_site","undefined",-1.8959634,51.8690427
"node/486851526","archaeological_site","undefined",-1.8963067,51.8681947
"node/487148036","archaeological_site","incisioni rupestri",10.7122612,45.6359356
"node/487315861","archaeological_site","undefined",-1.759179,51.1849775
"node/487315873","archaeological_site","undefined",-1.7598313,51.1841006
"node/487315885","archaeological_site","undefined",-1.7505272,51.186414
"node/487315908","archaeological_site","undefined",-1.7509735,51.1862956
"node/488470355","archaeological_site","Geschriebener Stein",11.5223018,47.195164
"node/488922918","archaeological_site","undefined",-2.3212484,52.1656168
"node/488953336","archaeological_site","Hotié de Viviane",-2.2685749,48.000091
"node/489410961","archaeological_site","Legionärspfad",8.2186542,47.4804087
"node/490573360","archaeological_site","Hügelgräber",10.1729464,52.2516751
"node/490974085","archaeological_site","Necrópolis medieval de Cuyacabras",-2.9962118,41.9912394
"node/490992842","archaeological_site","La Roche qui Tourne",4.6376573,50.4804477
"node/490996036","archaeological_site","Ermita visigótica",-3.4729547,42.1245137
"node/491179026","archaeological_site","Menhir Jean",-3.2249557,47.3438656
"node/491239124","archaeological_site","Keltische Viereckschanze",9.8734148,49.2501158
"node/493603636","archaeological_site","römisches Schlachtfeld",10.104737,51.8325867
"node/493892505","archaeological_site","Keltenschanze",11.5710327,47.9817886
"node/493905651","archaeological_site","Römerlager Hedemünden",9.7386213,51.3961262
"node/494527443","archaeological_site","Allée de Kerugon",-4.3094687,47.8462018
"node/495560714","archaeological_site","Whispering Knights",-1.5656066,51.9752723
"node/495957336","archaeological_site","Uffoburg",9.1235777,52.117436
"node/495981884","archaeological_site","Hünensaut",8.6228489,51.9670997
"node/495991485","archaeological_site","Cetamura",11.43366,43.49301
"node/495996049","archaeological_site","Ringwall Wittekindsburg",8.8798876,52.2477678
"node/496012660","archaeological_site","Burg Holtrup",8.8612785,52.2020657
"node/496384406","archaeological_site","Römerkastell",6.7075183,49.3560601
"node/496387258","archaeological_site","Polackenschanze",9.0546964,52.0534016
"node/497136474","archaeological_site","Schwedenschanze",8.5051613,52.2836601
"node/497189880","archaeological_site","Lis-na-gCon Ring Fort",-8.8411669,51.6290572
"node/498374422","archaeological_site","Pinturas rupestres",-6.0519854,39.8278013
"node/499207715","archaeological_site","Burrow Hill",-3.2661222,50.7357536
"node/501600891","archaeological_site","undefined",9.1630887,51.9106712
"node/501815807","archaeological_site","Torre della Ciapella o Saracena",7.7733183,43.8180844
"node/501901184","archaeological_site","Cranmore Castle",-3.4821882,50.8961632
"node/502277133","archaeological_site","Heuneburg",9.4123234,48.0945543
"node/504452782","archaeological_site","Grabhügel",10.0570506,49.535867
"node/504978493","archaeological_site","el Rentador",3.0779856,42.2586344
"node/505369083","archaeological_site","Teufelsschmiede",10.0429694,49.53594
"node/506311579","archaeological_site","La Bolera de los Moros",-4.5729873,43.2408155
"node/506459638","archaeological_site","Wood Barrow",-1.904028,51.8087778
"node/506459643","archaeological_site","undefined",-1.9419747,51.8144043
"node/506856148","archaeological_site","Dolmen de la Barbière",-2.1601131,47.4071514
"node/506871262","archaeological_site","undefined",-1.9202363,51.8938067
"node/506871265","archaeological_site","undefined",-1.9210946,51.8946012
"node/506871266","archaeological_site","undefined",-1.9198071,51.8945483
"node/506920742","archaeological_site","Trichtergruben im Rauhen Forst",10.7644897,48.3850248
"node/506920743","archaeological_site","Trichtergruben im Rauhen Forst",10.7762411,48.4005052
"node/508548091","archaeological_site","Keltengrabhügel",8.7944734,48.8427938
"node/510118446","archaeological_site","Wichtelgeld",10.2416524,51.06435
"node/510337182","archaeological_site","Hallsteinzeitliches Grabhügelfeld",10.7165586,48.397615
"node/510592092","archaeological_site","Ausgrabung Heinebach",9.6806127,51.056436
"node/510619507","archaeological_site","Woodbury Castle",-3.37031,50.6770702
"node/512142614","archaeological_site","undefined",0.0697407,52.2862535
"node/513687092","archaeological_site","Keltisches Hügelgrab",6.8425342,49.7197333
"node/514454324","archaeological_site","Pierre Levée",0.0543381,46.6754859
"node/515716435","archaeological_site","Torre d'en Galmes",4.1149743,39.9025957
"node/515733826","archaeological_site","Sa Na Cacana",4.1614421,39.8859443
"node/515757693","archaeological_site","Kriemhildenstuhl",8.1585093,49.464121
"node/515913640","archaeological_site","Doss Caslìr",11.2165289,46.1640177
"node/516887449","archaeological_site","Heidenmauer",8.1512719,49.4652437
"node/517347515","archaeological_site","Torre di Sant'Alberto",11.6269639,43.2296584
"node/518877199","archaeological_site","Rafal Rubi",4.1898974,39.9083915
"node/518877200","archaeological_site","Torralba d'en Salord",4.1642855,39.9125524
"node/519173002","archaeological_site","Steinkammergrab",10.7408996,52.1985609
"node/519399946","archaeological_site","Casteddu di Tappa",9.230625,41.5522485
"node/519580153","archaeological_site","De IJsselhavensluis",4.7136677,52.0072217
"node/520715377","archaeological_site","Poype des Fées",5.1246108,46.2102729
"node/521714571","archaeological_site","Poblat de Binisafullet",4.2346038,39.8457711
"node/521752369","archaeological_site","Temple de Diane",4.3485246,43.839885
"node/521835580","archaeological_site","Frühe Metallverarbeitung (Infotafel)",9.6442166,52.3539533
"node/522714283","archaeological_site","Motte",6.3053924,51.1320917
"node/523048032","archaeological_site","Römerstraße",10.7372955,48.3979228
"node/523309605","archaeological_site","Santa Maria de la Valldigna",-0.3050321,39.0428616
"node/523710144","archaeological_site","Motte",6.2865306,51.1354174
"node/523865039","archaeological_site","Lake Village (site)",-2.793183,51.1770356
"node/523878152","archaeological_site","Posbury Camp",-3.6880672,50.7615117
"node/523943176","archaeological_site","Castle Close",-3.5144009,50.9526324
"node/524215786","archaeological_site","La Cave aux fées",6.3097315,46.2196988
"node/524622052","archaeological_site","Grimsbury Castle",-1.2636758,51.4465568
"node/524633920","archaeological_site","Long Barrow",-1.7759409,51.3894765
"node/524635641","archaeological_site","East Kennett Long Barrow",-1.8342199,51.4006157
"node/525524467","archaeological_site","Dolmen",0.8392406,46.7773877
"node/526681919","archaeological_site","Grafheuvel",5.1716106,52.1973249
"node/527015800","archaeological_site","undefined",-1.8467946,51.1713178
"node/527229126","archaeological_site","Combe Hill NeoGc Causewayed Enclosure",0.2336053,50.7981122
"node/527264097","archaeological_site","Küchentannen",11.3431949,52.2716491
"node/527336960","archaeological_site","Huntsham Castle",-3.4370074,50.9513979
"node/527346460","archaeological_site","Stoke Hill Fort",-3.5228885,50.7509819
"node/527349620","archaeological_site","Hembury Fort",-3.2614421,50.8202475
"node/527353964","archaeological_site","Conquer Barrow",-2.4149024,50.7084208
"node/527353969","archaeological_site","Mount Pleasant Henge",-2.4120013,50.7083665
"node/527357301","archaeological_site","Durrington Walls",-1.7859403,51.1933356
"node/527357434","archaeological_site","undefined",-1.7949539,51.1850987
"node/527357437","archaeological_site","undefined",-1.7946706,51.1842594
"node/527875869","archaeological_site","Oppidum du Mont-Pezou",7.0621783,43.5867919
"node/528134448","archaeological_site","Tomba di gigante Coddu vecchiu",9.3557949,41.0502221
"node/528281300","archaeological_site","Cadbury Castle",-2.531285,51.0243429
"node/528717477","archaeological_site","Pantheon",11.0379169,45.4969411
"node/529391569","archaeological_site","Hügelgräber",10.2387079,51.0759618
"node/529438520","archaeological_site","undefined",6.6376103,50.4240678
"node/529807675","archaeological_site","Praetorium",6.9589508,50.9390184
"node/530273279","archaeological_site","Taliaot de Trebaluger",4.2742279,39.8557862
"node/530777101","archaeological_site","Cripta di San Eusebio",9.1575755,45.1862682
"node/531810429","archaeological_site","Martello Tower",0.3306261,50.7872899
"node/533615892","archaeological_site","Torre de Son Ganxo",4.2758306,39.810987
"node/533629182","archaeological_site","undefined",-5.6897971,50.0721506
"node/534330389","archaeological_site","Four à Goëmon",-4.7846224,48.4217201
"node/535157700","archaeological_site","undefined",-9.030842,51.5770139
"node/536427455","archaeological_site","Grottes d'Azé",4.7607085,46.4387675
"node/536482570","archaeological_site","Römische Kalkbrennerei",6.773858,50.5881818
"node/536506489","archaeological_site","Grotenburg",8.8390783,51.9119297
"node/536660865","archaeological_site","undefined",-1.8466326,51.1609146
"node/536833391","archaeological_site","Cairn de Gavrinis",-2.8986484,47.5718955
"node/537743596","archaeological_site","Caput Montis",-2.9893327,51.1672346
"node/538057764","archaeological_site","Süntelstein",8.1491118,52.3573445
"node/538082713","archaeological_site","Cannon Court Chalk Pit",-0.7347135,51.5397866
"node/538113115","archaeological_site","Biniparratet Petit",4.216485,39.8492043
"node/538287188","archaeological_site","Keltisches Hügelgrab",10.1562097,50.4868042
"node/538287189","archaeological_site","Keltisches Hügelgrab",10.1254881,50.457301
"node/538287190","archaeological_site","Keltisches Gräberfeld",10.144903,50.449715
"node/538508137","archaeological_site","Villaggio Nuragico di Serra Orrios",9.5380693,40.3339914
"node/538515340","archaeological_site","Horsmarer Warte",10.3969433,51.2865915
"node/538517526","archaeological_site","Eigenrödaer Warte",10.4407227,51.3122788
"node/538521238","archaeological_site","Sollstedter Warte",10.4831209,51.3147862
"node/538907003","archaeological_site","Chapel Carn Brea",-5.6564048,50.0949972
"node/539072857","archaeological_site","Grotta "Elighes Artas"",9.4780537,40.2432401
"node/539377200","archaeological_site","Stèle de Dele Braz",-4.667896,48.4365995
"node/539377202","archaeological_site","Stèles de Lokornan Vihan",-4.6533459,48.4430674
"node/539468884","archaeological_site","Dólmen de Viera",-4.5489692,37.0234637
"node/539468924","archaeological_site","Dólmen de Menga",-4.5484376,37.0241875
"node/539795902","archaeological_site","Tongruben im Hafnergehau",10.7407541,48.4159156
"node/540287632","archaeological_site","Steingrab "Teufels Backofen"",8.1603748,52.3483463
"node/540287684","archaeological_site","Steingrab "Teufels Teigtrog"",8.1596486,52.3500836
"node/540445661","archaeological_site","Spuren einer Römerstraße (Wüstung)",6.8660101,49.7684725
"node/540725220","archaeological_site","Schanz",8.6107588,47.6579108
"node/541006537","archaeological_site","Poblat Talaiòtic de Ses-Païsses (prehistoric village)",3.3541664,39.6872272
"node/541996658","archaeological_site","Wacholderhain/Gräberfeld Plaggenschale",7.7981577,52.5038631
"node/542780461","archaeological_site","Talati de Dalt",4.2165451,39.8934839
"node/543697538","archaeological_site","Viereckschanze aus der Spätlatenezeit",10.3772162,48.252981
"node/543890363","archaeological_site","undefined",8.81021,48.6101282
"node/546239916","archaeological_site","Ausgrabung Villa Rustica Töpferofen",11.7943115,48.1747039
"node/549973267","archaeological_site","Römerstraße",8.8759075,48.8208374
"node/549974819","archaeological_site","Römertrasse",8.8865848,48.8187464
"node/551961300","archaeological_site","undefined",-3.1451459,51.8523273
"node/552372132","archaeological_site","Incisioni rupestri Area di In Vitt",10.3609389,46.0315714
"node/552372186","archaeological_site","Incisioni rupestri Area di Sottolaiolo",10.3640507,46.0333025
"node/552443933","archaeological_site","undefined",11.9485564,49.1962802
"node/553032438","archaeological_site","Dolmen",-3.7003647,47.8924414
"node/554177956","archaeological_site","Römische Wasserleitung",6.9669623,50.7005353
"node/554177994","archaeological_site","Römische Wasserleitung",6.967162,50.7147735
"node/555130167","archaeological_site","Keltenschanze",11.9856883,48.2651187
"node/558642368","archaeological_site","undefined",-1.746347,51.1752076
"node/558933089","archaeological_site","Rouissoir de Lanhalla",-4.7295186,48.4574004
"node/558944268","archaeological_site","Römisches Bergheiligtum auf dem Beinter Kopf",7.1785844,50.0124071
"node/559100517","archaeological_site","Burgstall Schlösslesberg",10.6020749,48.3826408
"node/559581600","archaeological_site","Menhir",-4.3247715,48.6550478
"node/559592965","archaeological_site","Casemates",2.0996685,49.0482801
"node/559688942","archaeological_site","Dolmen du Crec'h An Hu",-3.5123334,48.6215472
"node/559985905","archaeological_site","Stone row",-10.1325459,51.6117484
"node/560123612","archaeological_site","Standing Stone",-3.9929703,50.485219
"node/562656412","archaeological_site","Six Hills",-0.2026998,51.8976991
"node/563319181","archaeological_site","Tomba dell'Arcere",11.1932035,43.6239801
"node/563922096","archaeological_site","Huellas Prehistóricas",-2.4512357,42.0623955
"node/564096721","archaeological_site","Römischer Posten",8.3966495,48.2982227
"node/564644632","archaeological_site","Arraztarangañako trikuharria",-2.1098964,42.9928688
"node/564644906","archaeological_site","Jentilarri",-2.1076698,42.9925079
"node/564718349","archaeological_site","Four à Goëmon",-4.7841075,48.4366668
"node/564718352","archaeological_site","Four à Goëmon",-4.7832819,48.437101
"node/564718354","archaeological_site","Four à Goëmon",-4.7829801,48.4360949
"node/564718357","archaeological_site","Four à Goëmon",-4.7821562,48.4371462
"node/564718361","archaeological_site","Lavoir",-4.7804273,48.4382447
"node/564718363","archaeological_site","Four à Goëmon",-4.7790488,48.4428503
"node/564718364","archaeological_site","Four à Goëmon",-4.77844,48.4399029
"node/564718375","archaeological_site","Four à Goëmon",-4.776079,48.4417103
"node/564718377","archaeological_site","Lavoir",-4.7761342,48.4439105
"node/564949287","archaeological_site","Wachturm WP 12/9",9.687148,48.8224706
"node/564949291","archaeological_site","Wachturm WP 12/11",9.6908538,48.8115337
"node/564949293","archaeological_site","Wachturm WP 12/10",9.6888931,48.8169403
"node/564949313","archaeological_site","Wagenrinnen",9.6867397,48.8237465
"node/564949316","archaeological_site","Wachturm WP 12/8",9.686654,48.8266381
"node/564975034","archaeological_site","Allée couverte de Bretteville",-1.5100196,49.6468544
"node/565008087","archaeological_site","Ponte Romana de São Simão",-7.6276135,39.5510011
"node/565030616","archaeological_site","undefined",11.648117,49.4088918
"node/565030618","archaeological_site","undefined",11.6476909,49.4087666
"node/565539438","archaeological_site","Beaskin II",-2.0462982,42.9879336
"node/565539440","archaeological_site","Beaskin",-2.0465302,42.9879967
"node/565760802","archaeological_site","undefined",-1.9898747,51.7813672
"node/566647910","archaeological_site","Stonecircle",-9.8147315,51.7572155
"node/566647911","archaeological_site","Stonecircle",-9.8137288,51.7571087
"node/566837534","archaeological_site","Limekiln",2.3720075,39.5554601
"node/567096644","archaeological_site","Großsteingrab in der Kunkenvenne",7.5062517,52.5054979
"node/567450148","archaeological_site","Gannock Castle",-0.3048868,52.1624716
"node/568458020","archaeological_site","Grabhügel Dürrenberg",9.1568401,48.5480349
"node/568478338","archaeological_site","Grey Wethers Stone Circles",-3.9259637,50.6319608
"node/568478344","archaeological_site","Shovel Down Stone",-3.8980415,50.6582089
"node/568478348","archaeological_site","Round Pound",-3.8919067,50.6659373
"node/568478366","archaeological_site","Cosdon Stone Row",-3.9223659,50.7080401
"node/568514901","archaeological_site","undefined",9.0399506,48.6511358
"node/568517849","archaeological_site","Medieval Village (rems)",-3.7721805,50.5952274
"node/568544077","archaeological_site","undefined",-0.2211649,51.7087438
"node/568548164","archaeological_site","Cranbrook Hill Fort",-3.7870922,50.6864817
"node/568548194","archaeological_site","Longstone",-3.8966649,50.6553276
"node/568548196","archaeological_site","Nattadon Hill fort",-3.8337755,50.6648882
"node/569324511","archaeological_site","Tumuli",-1.4197101,50.8217142
"node/569324536","archaeological_site","Tumulus",-1.4206543,50.8297384
"node/569324573","archaeological_site","Tumulus",-1.4165773,50.830511
"node/569324626","archaeological_site","Holbury Manor",-1.3918366,50.8313106
"node/569324656","archaeological_site","Tumulus",-1.4146676,50.8265126
"node/569324689","archaeological_site","Tumulus",-1.4150538,50.8262687
"node/569324710","archaeological_site","Tumulus",-1.4083805,50.8333977
"node/569324732","archaeological_site","Tumulus",-1.4084234,50.8327878
"node/569324759","archaeological_site","Tumulus",-1.4060631,50.8332079
"node/571128565","archaeological_site","Gräberfeld",10.1301139,49.668242
"node/571598054","archaeological_site","Merrivale Standing Stone",-4.0432097,50.5531397
"node/571608761","archaeological_site","Römischer Burgus Dickenreis",10.1832995,47.952944
"node/571622946","archaeological_site","undefined",-2.6611833,51.6855318
"node/571622972","archaeological_site","Tump Terrett",-2.7261142,51.7444801
"node/571622983","archaeological_site","Harold's Stones",-2.731779,51.7426732
"node/571622996","archaeological_site","undefined",-2.7357272,51.7300493
"node/571719630","archaeological_site","undefined",-2.6393687,51.6803327
"node/571719632","archaeological_site","Buttington Tump",-2.659496,51.6332358
"node/571719641","archaeological_site","undefined",-2.6479517,51.6833927
"node/571834191","archaeological_site","Bumannsburg",7.678747,51.6539668
"node/572490835","archaeological_site","Ruinas romanas de Arkaia",-2.6324146,42.8413386
"node/573591099","archaeological_site","Meesenburg",8.6276895,52.2940941
"node/573783941","archaeological_site","Figenburg",8.511862,52.2723838
"node/576208126","archaeological_site","Athelney Hill",-2.9369596,51.0585809
"node/577341101","archaeological_site","Grottes du Quéroy",0.3179094,45.651524
"node/577409719","archaeological_site","Parc Grace Dieu",-2.8012796,51.8109863
"node/577411769","archaeological_site","undefined",7.4884539,51.6261685
"node/577449438","archaeological_site","Gaer-Ilwyd Dolmen",-2.8048728,51.6672104
"node/577490276","archaeological_site","Keltisches Grabhügelfeld im Pfaffenwäldle",8.9954806,48.8913281
"node/578191911","archaeological_site","Marienrelief",7.1059709,49.258209
"node/578325317","archaeological_site","Wareswald-Turm",7.056515,49.4925828
"node/578325329","archaeological_site","Wareswald-Tempel",7.0578854,49.4934305
"node/578325335","archaeological_site","Wareswald",7.059854,49.4949175
"node/578457721","archaeological_site","Cueva Des-Cubierta (Pinilla del Valle)",-3.8078252,40.9231944
"node/581216369","archaeological_site","Tempelkopf",6.8698463,50.009205
"node/581374295","archaeological_site","undefined",-5.5701753,42.5989656
"node/582451562","archaeological_site","Miniere Monte Zenone",9.516627,44.3158922
"node/582548831","archaeological_site","Allée Couverte de Kermeur Bihan",-3.7001686,47.8138152
"node/582742788","archaeological_site","Menhir du Lianver",-3.5545623,48.7185441
"node/584849831","archaeological_site","Grauwald",6.9029482,50.0293063
"node/586438450","archaeological_site","Lübbensteine",10.9868757,52.2308447
"node/587655055","archaeological_site","Fontaine Lavoir",-4.7371978,48.464818
"node/588145568","archaeological_site","Keltischer Grabhügel",7.3590658,49.3132046
"node/588558914","archaeological_site","Kalkbrennöfen",6.7748765,50.3161635
"node/588684577","archaeological_site","Vicus Ricciacus",6.2559389,49.5382311
"node/588684583","archaeological_site","Amphitheatre",6.257065,49.5406384
"node/591779644","archaeological_site","Grüner Pütz",6.6081478,50.5122825
"node/593725397","archaeological_site","Stadtmauer",11.3948776,47.2679144
"node/593854673","archaeological_site","Siedlung Hallstadtzeit",10.0145362,49.8118618
"node/595752347","archaeological_site","Römische Wasserleitung",6.788176,50.6125685
"node/595766590","archaeological_site","Römisches Bergwerk",6.6349312,49.8233862
"node/597182917","archaeological_site","Fondamenta di vari edifici",11.2509069,43.6064322
"node/597182919","archaeological_site","Tomba Etrusca",11.2490264,43.6042472
"node/597383944","archaeological_site","Podium Bonitii",11.1511372,43.4615383
"node/597661619","archaeological_site","Tumulus",-1.2444232,51.1062657
"node/597661620","archaeological_site","Roman Villa",-1.2459774,51.1057555
"node/598181091","archaeological_site","undefined",-2.2694342,51.410422
"node/598181092","archaeological_site","undefined",-2.2689836,51.4086687
"node/598181093","archaeological_site","undefined",-2.2705715,51.4051886
"node/598331061","archaeological_site","undefined",-2.2412352,51.4038872
"node/598331075","archaeological_site","undefined",-2.2411386,51.4040344
"node/598331092","archaeological_site","undefined",-2.2408704,51.4042553
"node/598500190","archaeological_site","undefined",10.248598,49.8642976
